temp_avr,temp_max,temp_min,pres,u,v,prec,datetime,Budateteny,Csepel,Erzsebet,Gergely,Gilice,Honved,Kaposztas,Korakas,Kosztolanyi,Pesthidegkut,Szena,Teleki
24.7375,30.4,17.6,1016.2832483725,-0.10912718277836207,-0.7444262078149115,0.0,2013-06-16,17.0,22.0,32.0,18.0,25.0,32.80612244897959,21.0,24.0,28.0,15.0,21.0,27.0
26.900000000000002,33.0,19.1,1016.8165379325001,0.2788053121734579,0.44212568278300496,0.0,2013-06-17,19.0,21.838709677419356,37.0,21.0,28.0,32.857142857142854,25.0,28.0,33.0,18.0,33.0,23.0
28.512500000000003,34.4,20.6,1016.5665584512499,0.25301651459359514,-0.027880560516052505,0.0,2013-06-18,33.0,21.677419354838708,40.0,26.0,34.0,32.90816326530612,25.0,36.0,35.0,19.0,36.0,25.0
29.162499999999998,35.6,21.5,1015.6166364224999,0.4763208426001386,0.3690431631365871,0.0,2013-06-19,35.0,21.516129032258064,41.0,24.0,29.0,32.95918367346939,23.0,28.0,34.0,17.0,34.0,28.0
29.275000000000002,34.6,23.4,1014.6167184975,-1.6587475224056418,1.0924058062230966,0.0,2013-06-20,20.0,21.35483870967742,45.0,26.0,29.0,33.01020408163265,33.0,36.0,41.0,32.0,44.0,30.0
28.7125,34.1,22.5,1012.7668703362499,0.20368934467081634,1.4605242177022786,0.0,2013-06-21,29.0,21.193548387096776,54.0,32.0,37.0,33.06122448979592,39.0,40.0,52.0,35.0,53.0,38.0
27.799999999999997,33.2,21.7,1012.43356436125,0.5782086744200143,-2.651082655300021e-16,0.0,2013-06-22,32.0,21.032258064516128,52.0,30.0,41.0,33.11224489795919,33.0,38.0,46.0,26.0,42.0,60.0
23.775,28.5,19.4,1011.1503363574999,-0.5710669490340057,-0.20479804086963474,3.0,2013-06-23,19.0,20.870967741935484,41.0,19.0,26.0,33.16326530612245,21.0,30.0,38.0,22.0,31.0,55.0
19.9,25.0,14.7,1010.1170878349999,2.3148615748960126,-1.4766140123046392,2.0,2013-06-24,13.0,20.70967741935484,27.0,15.0,21.0,33.214285714285715,17.0,18.0,31.0,16.5,26.0,46.0
14.4875,15.4,13.4,1013.33349049375,3.7893644740751977,-0.04783542904563606,0.0,2013-06-25,4.0,20.548387096774192,9.0,6.0,7.0,33.265306122448976,5.0,6.0,24.0,11.0,19.5,29.0
14.887500000000001,17.6,12.4,1019.8662876037499,3.515346904426932,-3.1770993418355586,0.0,2013-06-26,6.0,20.387096774193548,14.0,6.0,9.0,33.316326530612244,8.0,7.0,17.0,9.0,13.0,26.166666666666668
15.474999999999998,19.8,12.2,1021.3161685949998,1.137809587138686,-1.8557823825815203,0.1,2013-06-27,9.0,20.225806451612904,18.0,9.0,12.0,33.36734693877551,6.0,11.0,21.0,7.0,16.0,23.333333333333332
16.1875,22.0,13.5,1018.1164312349999,0.8003281139039617,0.05905920573959081,11.0,2013-06-28,12.0,20.064516129032256,23.0,14.0,19.0,33.41836734693877,14.0,20.0,23.0,11.0,20.0,20.5
18.35,23.2,13.8,1015.716628215,0.46996308381459007,-1.336231991978961,0.0,2013-06-29,13.0,19.903225806451612,22.0,15.0,19.0,33.46938775510204,16.0,22.0,22.0,12.0,20.0,17.666666666666664
18.075,22.7,13.2,1015.9499423975,2.183720793491187,-2.8969683560825596,0.0,2013-06-30,12.0,19.741935483870968,21.0,13.0,16.0,33.52040816326531,14.0,15.0,23.0,10.0,20.0,14.833333333333332
18.212500000000002,23.6,11.3,1018.9163655749998,1.088865461894232,-1.7918139994490556,0.0,2013-07-01,11.0,19.580645161290324,19.0,13.0,16.0,33.57142857142857,17.5,16.0,24.0,10.0,22.0,12.0
20.4125,26.9,11.0,1018.6163901974999,0.23806844902936294,0.27638881963891004,0.0,2013-07-02,16.0,19.419354838709676,29.0,19.0,22.0,33.62244897959184,21.0,24.0,25.0,12.0,24.0,22.0
22.324999999999996,28.4,13.6,1016.23325247625,-0.5847072182625083,0.6171936598217764,0.0,2013-07-03,19.0,19.258064516129032,35.0,20.0,22.0,33.673469387755105,21.375,25.0,25.102941176470587,16.0,31.0,28.0
24.900000000000002,30.5,17.0,1016.6498849449998,-0.08746359599091302,-1.7600353321664701,0.0,2013-07-04,17.0,19.096774193548388,30.0,19.0,21.0,33.724489795918366,21.75,23.0,25.205882352941178,13.0,26.0,23.0
24.375000000000004,28.4,19.2,1019.36632864125,-0.28701257427381716,-2.7417891818947515,0.0,2013-07-05,17.0,18.935483870967744,36.0,20.0,23.0,33.775510204081634,22.125,30.0,25.308823529411764,18.0,28.0,29.0
24.875,29.7,19.7,1021.6161439724999,-0.931902850070233,-2.1819028500702338,0.0,2013-07-06,21.0,18.774193548387096,31.0,22.0,26.0,33.826530612244895,22.5,27.0,25.41176470588235,18.0,31.0,30.0
25.325,30.4,20.0,1023.16601675625,-1.6553300858899103,-1.6553300858899105,0.0,2013-07-07,17.0,18.612903225806452,27.0,17.0,19.0,33.87755102040816,22.875,23.0,25.514705882352942,15.0,22.0,19.0
24.7,28.9,19.9,1023.7159716149998,-0.7494761702647302,-1.2224557686729156,0.0,2013-07-08,16.0,18.451612903225808,27.0,16.0,18.0,33.92857142857143,23.25,18.0,25.61764705882353,14.0,23.0,19.0
24.55,29.6,18.8,1020.5495648524999,-0.2427174895570457,-1.901465011962688,0.0,2013-07-09,14.0,18.29032258064516,26.0,15.0,19.0,33.97959183673469,23.625,20.0,25.720588235294116,13.0,23.0,19.0
25.04615384615385,30.3,18.3,1012.1733293115383,0.635213999193347,-0.5410470173022714,0.0,2013-07-10,23.0,18.129032258064516,35.0,21.0,27.0,34.03061224489796,24.0,27.0,25.823529411764707,18.0,31.0,28.0
22.32916666666667,25.3,16.2,1011.6502953199997,2.76082286426345,-2.8127885559666654,0.0,2013-07-11,26.0,17.967741935483872,34.0,24.0,28.0,34.08163265306123,28.0,28.0,25.926470588235293,19.0,37.0,29.0
19.8375,24.2,15.1,1016.5054523558334,3.469006100825007,-1.3851326796200896,0.0,2013-07-12,10.0,17.806451612903224,19.0,11.0,12.0,34.13265306122449,12.0,14.0,26.029411764705884,10.0,22.0,15.0
20.691666666666666,24.5,16.7,1017.3109417954169,2.594137551252295,-1.7318589302423077,0.0,2013-07-13,11.0,17.64516129032258,18.0,11.0,14.0,34.183673469387756,11.0,14.0,26.13235294117647,10.0,18.0,14.0
21.962500000000002,27.2,14.5,1016.7387665383332,1.525685819108535,-1.8805757790271835,0.0,2013-07-14,13.0,17.483870967741936,22.0,15.0,17.0,34.234693877551024,15.0,17.0,26.235294117647058,12.0,23.0,18.0
21.525000000000002,26.0,17.5,1016.7221012395831,1.679315614154132,-2.0597004099326415,0.0,2013-07-15,17.0,17.32258064516129,31.0,18.0,23.0,34.285714285714285,23.0,20.0,26.33823529411765,17.0,25.0,23.0
21.137499999999996,27.5,13.9,1021.1106299104167,-0.32003604672821456,-1.4456454034169184,0.0,2013-07-16,12.0,17.161290322580644,22.0,14.0,18.0,34.33673469387755,16.0,18.0,26.441176470588236,13.0,21.0,17.0
22.509999999999998,29.0,15.1,1021.3961620289998,-0.013678063926853445,0.07952933070496411,0.0,2013-07-17,19.0,17.0,35.0,23.0,28.0,34.38775510204081,26.0,29.0,26.544117647058822,17.0,26.0,28.0
24.275,29.0,17.4,1020.09960178625,-0.8769688551230561,0.4736873726848676,0.0,2013-07-18,26.0,26.0,44.0,27.0,31.0,34.43877551020408,31.0,33.0,26.647058823529413,25.0,38.0,34.0
24.75,29.6,20.5,1017.0998480112498,0.7468427003494595,0.04258636645890573,0.0,2013-07-19,37.0,29.0,50.0,30.0,37.0,34.48979591836735,33.0,36.0,26.75,29.0,41.0,36.0
24.9375,30.4,18.4,1014.9500244725,0.553102368876178,-1.672247006577199,0.0,2013-07-20,13.0,24.0,34.0,21.0,27.0,34.54081632653061,26.0,23.0,26.852941176470587,17.0,27.0,24.0
22.7375,27.6,18.2,1019.13301445875,-0.7732315199883693,-0.4082704081597282,0.0,2013-07-21,12.0,12.0,26.0,11.0,14.0,34.59183673469388,13.0,13.0,26.955882352941178,11.0,16.0,13.0
23.3,30.0,15.2,1017.2831662975,1.0672018751067827,0.08708055131258852,0.0,2013-07-22,15.0,16.0,28.0,17.0,23.0,34.642857142857146,17.0,17.0,27.058823529411764,19.0,24.0,23.0
25.512500000000003,31.9,16.4,1012.5335561537499,0.9734236798147883,-0.7498770921868664,0.0,2013-07-23,20.0,22.0,35.0,24.0,29.0,34.69387755102041,25.0,33.0,27.16176470588235,17.0,31.0,28.0
25.6875,32.4,18.7,1013.4501475850001,0.6301261547735966,-1.1086795453668703,0.0,2013-07-24,17.0,19.0,34.0,18.0,23.0,34.744897959183675,22.0,37.0,27.264705882352942,17.0,34.0,26.0
23.7875,27.9,18.5,1015.20000395375,0.16332037060954704,-0.7399611118286413,0.0,2013-07-25,19.0,23.0,39.0,23.0,30.0,34.79591836734694,30.0,30.0,27.36764705882353,22.0,31.0,32.0
26.162499999999998,32.0,19.9,1015.0833468625,0.2724475533879093,-1.4756562278079237,0.0,2013-07-26,22.0,26.0,42.0,26.0,30.0,34.8469387755102,29.0,29.0,27.470588235294116,19.0,32.0,32.0
27.6875,34.3,20.1,1013.5501393774999,0.07664074121909409,0.576640741219094,0.0,2013-07-27,26.0,29.0,51.0,26.0,32.0,34.89795918367347,33.0,36.0,27.573529411764707,25.0,37.0,37.0
29.4375,36.3,21.5,1014.03343304125,-0.4879276639724177,1.6589314669470543,0.0,2013-07-28,28.0,26.0,50.0,26.0,31.0,34.94897959183673,31.0,31.0,27.676470588235293,19.0,43.0,32.0
30.437499999999996,36.8,22.6,1012.0335971912499,-0.12087478920758676,1.3050533467554224,0.0,2013-07-29,25.0,26.0,51.0,26.0,31.0,35.0,38.0,35.0,27.779411764705884,26.0,33.5,36.0
23.987499999999997,26.7,21.2,1014.3000778212498,3.9565478355525316,-2.734048907395149,2.0,2013-07-30,13.0,12.0,27.0,13.0,17.0,34.0,17.0,22.0,27.88235294117647,13.0,24.0,25.0
24.525000000000002,29.3,18.6,1016.783207335,1.4506261145878647,-2.127121239770611,0.0,2013-07-31,12.0,10.0,21.0,13.0,15.0,17.0,12.0,16.0,27.985294117647058,11.0,21.0,15.0
25.85,30.5,20.9,1017.449819285,-0.5140995062306046,-0.6050451314704162,0.0,2013-08-01,15.0,15.0,26.0,15.0,24.0,16.0,15.0,25.0,28.088235294117645,13.0,21.0,19.0
26.650000000000002,34.7,18.6,1017.3998233887498,0.14968010138104448,0.8061188834697732,0.0,2013-08-02,19.0,22.0,40.0,21.0,26.0,26.0,26.0,31.0,28.191176470588236,20.0,30.0,33.0
28.650000000000002,36.8,18.3,1015.3333263437498,0.16967812939509563,-0.32028298243354564,0.0,2013-08-03,21.0,27.0,41.0,21.0,29.0,24.0,24.0,26.0,28.294117647058822,17.0,28.0,29.0
28.4,34.2,23.7,1017.7497946624999,-1.6211349260727768,0.059059205739590795,0.0,2013-08-04,19.0,17.0,39.0,18.0,23.0,20.0,21.0,20.0,28.397058823529413,18.0,29.0,21.0
29.314285714285713,34.6,24.7,1017.8402634271426,0.7103266834227574,-1.1869491513997001,0.0,2013-08-05,15.0,16.0,31.0,16.0,20.0,24.0,18.0,23.0,28.5,17.0,25.0,22.0
29.0875,36.1,22.1,1015.6999629162499,-0.29449418485368295,0.5693582307761401,0.0,2013-08-06,25.0,25.0,44.0,22.0,26.0,25.0,29.0,32.0,28.602941176470587,23.0,41.0,27.0
29.949999999999996,36.7,22.7,1014.0667636387499,-0.7324946568442745,1.2517849105816432,0.0,2013-08-07,27.0,26.0,51.0,28.0,26.0,27.0,32.0,31.0,28.705882352941178,24.0,46.0,31.0
30.849999999999998,38.3,23.1,1014.2500819249999,-0.7612999690177323,1.1992242486845464,0.0,2013-08-08,35.0,33.0,62.0,34.0,40.0,38.0,41.0,30.0,28.808823529411764,33.0,55.0,35.0
30.4625,36.9,23.7,1012.0335971912499,-0.9643892916295016,0.8496883166660506,0.0,2013-08-09,39.0,38.0,64.0,37.0,42.0,39.0,45.0,29.125,28.91176470588235,36.0,55.0,27.0
21.875000000000004,23.9,20.3,1013.4168169874999,2.8575571665180064,-3.398753266664203,0.2,2013-08-10,10.0,14.0,23.0,11.0,16.0,24.0,12.0,28.25,29.014705882352942,9.0,17.0,19.0
23.700000000000003,29.4,18.3,1015.183338655,0.9275785391409084,-2.239372689360204,0.0,2013-08-11,11.0,11.0,16.0,10.0,12.0,11.0,10.0,27.375,29.11764705882353,9.0,16.0,11.0
24.475,30.2,17.2,1016.13326068375,0.2870125742738172,-0.6929096493834651,0.0,2013-08-12,18.0,20.0,26.0,15.0,21.0,27.0,17.0,26.5,29.220588235294116,15.0,23.0,24.0
24.1,29.5,17.5,1014.7667061862498,1.4569838733734137,-1.5478470286362462,0.0,2013-08-13,17.0,18.0,36.0,18.0,22.0,24.0,21.0,25.625,29.323529411764707,16.0,30.0,29.0
20.6875,23.4,16.7,1019.26633684875,0.6956839043556813,-1.929529517020153,0.1,2013-08-14,11.0,13.0,27.0,12.0,19.0,27.0,13.0,24.75,29.426470588235293,13.0,22.0,23.0
19.75,24.4,13.6,1022.0327764412499,-0.015348987486367982,-0.8012528655613672,0.4,2013-08-15,16.0,20.0,28.0,17.0,21.0,21.0,18.0,23.875,29.529411764705884,15.0,20.0,19.0
21.1875,27.5,14.7,1021.0995197112499,0.11548494156391088,-1.105446053392552,0.0,2013-08-16,19.0,22.0,34.0,20.0,25.0,28.0,22.0,23.0,29.63235294117647,19.0,29.0,25.0
22.35,29.2,15.3,1018.2497536249999,0.4633883476483185,-0.1401650429449552,0.0,2013-08-17,21.0,25.0,37.0,22.0,27.0,25.0,44.0,34.0,29.735294117647058,20.0,30.0,28.0
24.525000000000002,32.7,15.0,1016.9165297249999,-0.1633203706095471,0.4899611118286412,0.0,2013-08-18,25.0,27.0,38.0,23.0,27.0,34.0,31.0,28.0,29.838235294117645,19.0,32.0,32.0
26.2375,34.2,17.5,1014.9833550699999,-0.6054460533925521,0.9997363071299208,0.0,2013-08-19,25.0,24.0,39.0,21.0,24.0,21.0,28.0,24.0,29.941176470588236,20.0,34.0,29.0
22.1,25.4,19.3,1017.11651331,2.872122187403914,-3.6839163376232094,0.0,2013-08-20,11.0,11.0,28.0,13.0,19.0,21.0,19.0,20.0,30.044117647058822,13.0,23.0,22.0
20.95,25.3,17.4,1020.6828872424999,1.0346722740630472,-1.6229198366544202,0.2,2013-08-21,11.0,13.0,24.0,14.0,18.0,18.0,14.0,15.0,30.147058823529413,14.0,22.0,16.0
20.8625,26.2,15.1,1018.99969206875,-0.16332037060954707,0.2589912287008195,0.0,2013-08-22,13.0,14.0,30.0,14.0,18.0,16.0,18.0,20.0,30.25,17.0,27.0,18.0
22.075,28.0,15.9,1017.1165133099998,-0.7198222987576446,-0.28962816694527693,0.0,2013-08-23,17.0,17.0,34.0,15.0,19.0,21.0,22.0,33.0,30.352941176470587,19.0,26.0,20.0
21.537499999999998,25.5,17.7,1014.3834043149999,-0.7832704081597281,-1.3792014031161912,0.0,2013-08-24,15.0,16.0,36.0,16.0,20.0,21.0,20.0,23.0,30.455882352941178,18.0,25.0,21.0
21.0875,25.7,18.0,1011.50030763125,-1.4151052811911902,-0.11548494156391095,0.6,2013-08-25,16.0,17.0,38.0,15.0,22.0,32.0,18.0,23.0,30.558823529411764,16.0,21.0,28.0
18.262500000000003,20.3,16.4,1012.2835766725,-0.9921936598217764,-0.3391723142487786,31.0,2013-08-26,17.0,24.0,42.0,18.0,33.0,40.0,18.0,32.0,30.66176470588235,19.0,26.0,31.0
20.057142857142857,23.5,15.9,1013.0311343592859,-1.5056293643571752,0.15984575076049326,0.0,2013-08-27,15.0,15.0,22.0,13.0,16.0,14.0,18.0,22.0,30.764705882352942,14.0,22.0,13.0
18.28095238095238,21.9,15.3,1012.0058216933334,-1.1191846426413892,-0.7239394895879508,9.0,2013-08-28,12.0,15.0,27.0,13.0,18.0,34.0,12.0,26.0,30.86764705882353,14.0,23.0,20.0
19.0,24.5,15.7,1016.5832237499999,0.8834673989655497,-1.2114159365203738,8.0,2013-08-29,15.0,15.0,26.0,16.0,21.0,29.0,14.0,23.0,30.970588235294116,19.0,21.0,22.0
18.6875,23.3,15.6,1019.2996674462499,0.3391723142487787,-0.5508519436392316,0.2,2013-08-30,17.0,18.0,25.0,20.0,24.0,28.0,15.0,24.0,31.073529411764707,14.0,22.0,22.0
19.5375,26.0,13.8,1018.71638199,0.11548494156391093,-1.1347751953012797,0.0,2013-08-31,18.0,24.0,29.0,24.0,27.0,33.0,21.0,27.0,31.176470588235293,14.0,27.0,25.0
18.8875,23.0,15.0,1018.89970027625,1.8077198495100038,-1.635668387064827,0.0,2013-09-01,15.0,17.0,24.0,20.0,24.0,35.0,35.0,25.0,31.279411764705884,14.0,22.0,20.0
16.6375,21.0,12.0,1021.7994622587499,2.575528489015387,-1.2063838513143665,0.0,2013-09-02,11.0,13.0,19.0,14.0,16.0,18.0,16.0,14.0,31.38235294117647,14.0,22.0,13.0
18.962500000000002,22.7,16.8,1019.64963872,4.429537560605873,-2.72669292627673,0.0,2013-09-03,7.0,7.0,15.0,9.0,12.0,14.0,10.0,11.0,31.485294117647058,14.0,16.0,12.0
17.1625,24.0,9.8,1024.0826081875,0.07887328921222936,-0.29055291860268223,0.0,2013-09-04,14.0,15.0,20.0,16.0,18.0,20.0,16.0,18.0,31.588235294117645,14.0,23.0,21.0
18.62857142857143,24.4,12.2,1019.5544084414286,-0.8462685046444696,-0.08818808109070154,0.0,2013-09-05,17.0,22.0,30.0,20.0,24.0,24.0,23.0,22.0,31.691176470588236,14.0,22.0,28.0
18.3125,24.3,12.1,1017.56647637625,-1.0185062871369086,-0.4714548246917326,0.0,2013-09-06,17.0,17.0,32.0,17.0,21.0,24.0,21.0,21.0,31.794117647058822,14.0,27.0,23.0
18.6,26.6,12.4,1020.249589475,-0.10255244661209072,-0.1577465784244586,0.0,2013-09-07,18.0,23.0,33.0,18.0,22.0,24.0,23.0,25.0,31.897058823529413,14.0,27.0,25.0
18.8625,26.5,11.9,1022.0161111424999,-1.0726348822349259,0.4064387820887288,0.0,2013-09-08,18.0,21.0,33.0,20.0,24.0,24.0,23.0,24.0,32.0,14.0,25.0,24.0
15.55,16.9,14.4,1018.71638199,-0.7119397662556434,0.31634171618254486,8.0,2013-09-09,20.0,26.0,46.0,21.0,31.0,45.0,25.0,32.0,32.19230769230769,14.0,35.0,39.0
15.5625,21.0,11.8,1017.9997741437498,-0.9133965629333247,0.5854480253785008,0.0,2013-09-10,18.0,24.0,43.0,22.0,29.0,39.0,24.0,37.0,32.38461538461539,14.0,38.0,36.0
14.8375,18.1,12.0,1014.1834207299999,1.0305902227551011,-0.8849921726820026,5.0,2013-09-11,13.0,14.0,28.0,13.0,23.0,28.0,12.0,21.0,32.57692307692308,14.0,26.0,17.0
15.262499999999998,19.4,10.7,1014.4334002112499,0.9614159365203736,-0.4421256827830051,0.0,2013-09-12,9.0,10.0,18.0,14.0,17.0,14.0,11.0,14.0,32.76923076923077,14.0,14.0,14.0
14.587499999999999,18.4,12.5,1015.7999547087499,3.1566343262207517,-1.1521906634831816,2.0,2013-09-13,7.0,5.0,13.0,7.0,10.0,11.0,7.0,10.0,32.96153846153846,14.0,17.0,9.0
12.86,14.6,11.8,1014.7167102899999,2.062983158520316,-0.3826834323650901,6.0,2013-09-14,7.0,9.0,18.0,10.0,15.0,17.0,8.0,13.0,33.15384615384615,14.0,19.0,12.0
16.112499999999997,21.8,10.3,1012.00026659375,0.7271048092005986,1.0952232206797805,0.0,2013-09-15,15.0,16.0,27.0,16.0,22.0,34.0,14.0,20.0,33.34615384615385,14.0,21.0,23.0
18.1125,23.5,12.4,1005.2341553012499,1.1102230246251565e-16,-0.2793291419087276,0.0,2013-09-16,25.0,19.0,36.0,20.0,27.0,35.0,21.0,27.0,33.53846153846154,14.0,16.0,31.0
13.062499999999998,16.7,9.8,1000.384553365,3.378566265158397,-2.268152719293006,10.0,2013-09-17,9.0,11.0,18.0,19.91358024691358,14.0,17.0,9.0,12.0,33.73076923076923,14.0,11.0,12.0
11.9125,15.2,7.5,1003.9175967,1.2209309949564628,0.7399611118286411,0.0,2013-09-18,16.0,7.0,17.0,19.82716049382716,11.0,16.0,8.0,10.0,33.92307692307692,14.0,14.0,13.0
13.7,15.4,11.9,1007.3339829437499,2.3733969509003336,-2.238097925863784,0.0,2013-09-19,8.0,8.0,16.0,19.74074074074074,11.0,15.0,7.0,9.0,34.11538461538461,14.0,14.0,9.0
13.725000000000001,17.6,9.8,1015.9166117999999,2.6643644740751977,-0.3348480033194535,0.0,2013-09-20,10.0,7.0,17.0,19.65432098765432,13.0,15.0,9.0,11.0,34.30769230769231,14.0,15.0,12.0
14.762499999999998,17.9,12.5,1020.4162424625,3.003906150352255,-2.1244624876146845,0.0,2013-09-21,9.0,9.0,14.0,19.567901234567902,12.0,16.0,7.0,12.0,34.5,13.0,11.0,10.0
13.325000000000001,18.1,8.2,1024.89920782625,0.4809698831278217,0.0,0.0,2013-09-22,12.0,13.0,20.0,19.48148148148148,18.0,19.0,14.0,18.0,34.69230769230769,21.0,17.0,15.0
15.575,18.5,11.5,1017.56647637625,3.4177833835363822,-2.216991201650915,0.0,2013-09-23,10.0,12.0,18.0,19.395061728395063,14.0,14.0,11.0,11.0,34.88461538461539,14.0,14.0,13.0
16.575,19.0,13.7,1013.7834535599999,4.049552190889223,-1.9362629154871815,0.0,2013-09-24,11.0,8.0,16.0,19.308641975308642,13.0,16.0,10.0,19.0,35.07692307692308,13.0,15.0,10.0
14.487499999999997,19.8,10.9,1014.18342073,-1.1729116213694137,0.6626125963328645,0.0,2013-09-25,14.0,9.857142857142858,25.0,19.22222222222222,19.0,24.0,17.0,18.0,35.26923076923077,26.0,24.0,20.0
15.8375,22.2,11.7,1011.23366285125,2.176372217369612,-0.4243450471665904,0.0,2013-09-26,19.0,11.714285714285715,35.0,19.135802469135804,25.0,34.0,21.0,25.0,35.46153846153846,25.0,27.0,28.0
11.3,14.1,8.2,1017.4331539862499,0.4267766952966369,-0.198223304703363,0.0,2013-09-27,14.0,13.571428571428571,26.0,19.049382716049383,23.0,18.0,18.0,20.0,35.65384615384615,25.0,21.0,18.0
11.15,17.6,5.2,1016.1665912812498,0.45164074121909403,-0.3266407412190942,0.0,2013-09-28,18.0,15.428571428571429,29.0,18.962962962962962,33.0,33.0,21.0,25.0,35.84615384615385,30.0,21.0,28.0
12.0875,15.9,7.3,1015.26666514875,-2.6305056434470324,-0.11043497911409214,0.0,2013-09-29,16.0,17.285714285714285,38.0,18.876543209876544,19.0,23.0,20.0,17.0,36.03846153846154,19.0,19.6,18.0
12.55,15.4,10.1,1010.4337285112499,-3.478889719782242,-1.1303431321543198,0.0,2013-09-30,13.0,19.142857142857142,31.0,18.790123456790123,17.0,18.0,20.0,15.0,36.23076923076923,20.0,18.2,16.0
11.9625,15.1,8.7,1010.7170385899999,-1.2285533905932737,-0.9785533905932738,0.0,2013-10-01,15.0,21.0,27.0,18.703703703703702,19.0,18.0,17.0,16.0,36.42307692307692,20.0,16.8,16.0
9.762500000000001,12.4,5.3,1020.5495648524999,-1.4766140123046394,-2.064861574896012,0.0,2013-10-02,12.0,16.0,30.0,18.617283950617285,19.0,16.0,16.0,17.0,36.61538461538461,19.0,15.4,15.0
6.574999999999999,11.5,2.3,1030.8153888825,-1.4922698521455537,-1.4716718020724557,0.0,2013-10-03,13.0,15.0,22.0,18.530864197530864,17.0,13.0,15.0,14.0,36.80769230769231,16.0,14.0,13.0
5.45,12.5,0.3,1032.69856764125,-0.8977076902530997,-0.07453110103909298,0.0,2013-10-04,23.0,39.0,33.0,18.444444444444443,31.0,27.0,31.0,26.0,37.0,32.0,23.0,35.0
6.4624999999999995,13.9,-0.3,1026.71572539,-2.1619479815406497,-0.018705387273820304,0.0,2013-10-05,29.0,42.0,45.0,18.358024691358025,41.0,39.0,39.0,37.0,47.0,34.0,36.0,40.0
10.25,18.0,3.7,1025.43249738625,-0.8563708050499574,-0.11771748955704604,0.0,2013-10-06,33.0,37.0,42.0,18.271604938271604,42.0,39.0,39.0,36.0,46.0,39.0,36.0,41.0
13.95,19.7,10.7,1027.29901084625,-0.8974475533879093,-0.6387164615522802,0.0,2013-10-07,38.0,48.0,57.0,18.185185185185187,49.0,49.0,42.0,42.0,57.0,59.0,46.0,50.0
13.35,20.7,6.8,1026.649064195,-1.3083945909473758,-0.3271645709543639,0.0,2013-10-08,30.0,44.0,52.0,18.098765432098766,50.0,47.0,41.0,40.0,57.0,46.0,41.0,46.0
12.624999999999998,16.2,9.1,1020.9661973212499,-0.9589994439858259,0.48360335304309254,0.0,2013-10-09,34.0,50.0,60.0,18.012345679012345,48.0,52.0,42.0,48.0,60.0,47.0,51.0,51.0
12.212500000000002,13.3,11.2,1013.9001106512499,-1.9238795325112867,0.38268343236508967,2.0,2013-10-10,36.0,57.0,76.0,17.925925925925927,57.0,74.0,40.0,64.0,56.4,71.0,70.0,64.0
16.362499999999997,21.4,11.6,1015.5333099287499,-3.048879532511287,0.3826834323650895,0.1,2013-10-11,30.0,48.0,55.0,17.839506172839506,40.0,53.0,32.0,43.0,52.8,41.0,47.0,52.0
17.725,23.0,13.2,1019.6496387199999,-1.068693615983925,-0.46246359599091313,1.0,2013-10-12,25.0,39.0,59.0,17.753086419753085,36.0,70.0,28.0,43.0,49.2,40.0,42.0,42.0
15.350000000000001,19.7,11.5,1021.2495074,0.7375446192940932,0.4109038780749992,6.0,2013-10-13,14.0,30.0,38.0,17.666666666666668,25.0,31.0,18.0,26.0,45.6,22.0,25.0,21.0
13.3875,19.3,7.6,1021.2995032962499,-0.03661165235168154,-0.036611652351681546,0.0,2013-10-14,19.0,21.0,38.0,17.580246913580247,29.0,41.0,23.0,30.0,42.0,32.0,34.0,34.0
13.3375,17.5,8.4,1014.1334248337499,0.5400290888674126,0.08392325166204809,0.8,2013-10-15,29.0,12.0,50.0,17.493827160493826,47.0,52.0,34.0,42.0,54.0,45.0,43.0,42.0
9.8125,11.0,8.2,1005.5674612762498,1.300562968528496,-2.7785532188939883,10.0,2013-10-16,19.0,3.0,34.0,17.40740740740741,27.0,37.0,16.0,25.0,33.0,22.0,26.0,28.0
11.8625,15.5,9.6,1012.7168744399999,2.87718227649889,-2.606584226425792,3.0,2013-10-17,12.0,12.0,19.0,17.320987654320987,14.0,17.0,11.0,13.0,18.0,16.0,16.0,15.0
12.0375,15.7,8.0,1016.4332360612499,2.7258416452947896,-1.9663911795918674,0.2,2013-10-18,9.0,11.0,16.0,17.23456790123457,13.0,15.0,9.0,12.0,16.0,11.0,14.0,11.0
9.3,14.2,5.1,1024.26592647375,-1.2311868605085448,1.0401052811911902,0.0,2013-10-19,18.0,19.0,23.0,17.14814814814815,19.0,23.0,18.0,19.0,26.0,24.0,26.0,24.0
13.725000000000001,20.6,6.4,1022.2160947274999,-1.1504640679815048,0.9004640679815045,0.0,2013-10-20,25.0,24.0,44.0,17.061728395061728,26.0,43.0,28.0,36.0,48.0,49.0,40.0,37.0
15.299999999999999,21.1,11.3,1020.4162424624999,0.6241514406663721,1.0654931568489172,0.0,2013-10-21,30.0,57.0,52.0,16.97530864197531,41.0,51.0,38.0,32.0,61.0,34.0,43.0,46.0
15.2375,19.7,10.8,1020.2995853712499,-1.6387164615522802,0.27244755338790927,0.0,2013-10-22,29.0,32.0,61.0,16.88888888888889,36.0,75.0,48.0,41.0,75.0,44.0,45.0,48.0
19.6125,24.4,16.5,1017.13317860875,-0.8364159365203738,2.6633168146046584,0.0,2013-10-23,27.0,32.0,47.0,16.80246913580247,33.0,45.0,31.0,30.0,48.0,28.0,40.0,31.0
